0,1,2,3
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000346110,CYP2G1P
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000330650,ENSP00000330650
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000343074,ENSP00000343074
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000334954,CYP4X1
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000342007,CYP1A2
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000337915,CYP3A4
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000347006,ENSP00000347006
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000346625,CYP2D6
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000267868,RAD51
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000268062,CYP1A1
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000305577,RAD52
methotrexate,L01BA01 L04AX03,9606.ENSP00000285238,ABCC3
methotrexate,L01BA01 L04AX03,9606.ENSP00000302637,DHFR
methotrexate,L01BA01 L04AX03,9606.ENSP00000308895,SLC19A1
methotrexate,L01BA01 L04AX03,D020168,D020168
methotrexate,L01BA01 L04AX03,9606.ENSP00000343033,ENSP00000343033
methotrexate,L01BA01 L04AX03,9606.ENSP00000353597,SLC22A6
methotrexate,L01BA01 L04AX03,D013762,D013762
methotrexate,L01BA01 L04AX03,9606.ENSP00000259403,FPGS
methotrexate,L01BA01 L04AX03,9606.ENSP00000258738,ABCB5
methotrexate,L01BA01 L04AX03,9606.ENSP00000261295,ABCC4
methotrexate,L01BA01 L04AX03,9606.ENSP00000260118,GGH
methotrexate,L01BA01 L04AX03,9606.ENSP00000245312,SLC10A2
methotrexate,L01BA01 L04AX03,9606.ENSP00000279178,SLC22A9
methotrexate,L01BA01 L04AX03,9606.ENSP00000279027,SLC13A3
methotrexate,L01BA01 L04AX03,9606.ENSP00000273861,SLC10A4
methotrexate,L01BA01 L04AX03,9606.ENSP00000309741,SLCO4C1
methotrexate,L01BA01 L04AX03,9606.ENSP00000289575,SLCO2B1
methotrexate,L01BA01 L04AX03,9606.ENSP00000298215,SLC16A9
methotrexate,L01BA01 L04AX03,9606.ENSP00000295190,SLC16A14
methotrexate,L01BA01 L04AX03,9606.ENSP00000301891,SLC22A11
methotrexate,L01BA01 L04AX03,9606.ENSP00000301893,SLC22A12
methotrexate,L01BA01 L04AX03,9606.ENSP00000343022,ENSP00000343022
methotrexate,L01BA01 L04AX03,9606.ENSP00000302851,YSPL3
methotrexate,L01BA01 L04AX03,9606.ENSP00000311291,SLCO2A1
methotrexate,L01BA01 L04AX03,9606.ENSP00000310490,SLC16A11
methotrexate,L01BA01 L04AX03,9606.ENSP00000342382,B144
methotrexate,L01BA01 L04AX03,9606.ENSP00000311506,SLC17A5
methotrexate,L01BA01 L04AX03,9606.ENSP00000311463,SLC22A8
methotrexate,L01BA01 L04AX03,9606.ENSP00000342335,SLC16A3
methotrexate,L01BA01 L04AX03,9606.ENSP00000320634,SLCO3A1
methotrexate,L01BA01 L04AX03,9606.ENSP00000333926,ABCC5
methotrexate,L01BA01 L04AX03,9606.ENSP00000336573,SLC16A7
methotrexate,L01BA01 L04AX03,9606.ENSP00000205557,ABCC6
methotrexate,L01BA01 L04AX03,9606.ENSP00000216540,SLC10A1
methotrexate,L01BA01 L04AX03,9606.ENSP00000350513,SLC22A7
methotrexate,L01BA01 L04AX03,D027361,D027361
methotrexate,L01BA01 L04AX03,9606.ENSP00000197278,SLCO1A2
methotrexate,L01BA01 L04AX03,9606.ENSP00000266509,SLCO1C1
methotrexate,L01BA01 L04AX03,9606.ENSP00000276033,SLC16A2
methotrexate,L01BA01 L04AX03,9606.ENSP00000263013,ABCC1
methotrexate,L01BA01 L04AX03,9606.ENSP00000256958,SLCO1B1
methotrexate,L01BA01 L04AX03,9606.ENSP00000261196,SLCO1B3
methotrexate,L01BA01 L04AX03,9606.ENSP00000265723,ABCB4
methotrexate,L01BA01 L04AX03,9606.ENSP00000301634,TK1
methotrexate,L01BA01 L04AX03,9606.ENSP00000299697,TK2
methotrexate,L01BA01 L04AX03,9606.ENSP00000315644,TYMS
methotrexate,L01BA01 L04AX03,9606.ENSP00000319435,ENSP00000319435
methotrexate,L01BA01 L04AX03,D013937,D013937
methazolamide,S01EC05,9606.ENSP00000291153,CA9
methazolamide,S01EC05,9606.ENSP00000256119,CA1
methazolamide,S01EC05,9606.ENSP00000285379,CA2
methazolamide,S01EC05,9606.ENSP00000300900,CA4
methadone,N07BC02,D017465,D017465
methadone,N07BC02,9606.ENSP00000234961,OPRD1
methadone,N07BC02,D017450,D017450
methadone,N07BC02,9606.ENSP00000328264,OPRM1
methadone,N07BC02,9606.ENSP00000349711,ORM1
methadone,N07BC02,D009961,D009961
methadone,N07BC02,D019389,D019389
methadone,N07BC02,9606.ENSP00000346625,CYP2D6
methadone,N07BC02,9606.ENSP00000337915,CYP3A4
metformin,A10BA02,9606.ENSP00000265213,INSRR
metformin,A10BA02,9606.ENSP00000303830,INSR
metformin,A10BA02,D011972,D011972
metformin,A10BA02,9606.ENSP00000220809,PLAT
metformin,A10BA02,9606.ENSP00000242464,PLAU
metformin,A10BA02,9606.ENSP00000223095,SERPINE1
metformin,A10BA02,9606.ENSP00000221515,RETN
metformin,A10BA02,9606.ENSP00000246515,SLURP1
metformin,A10BA02,9606.ENSP00000275525,IGFBP1
metformin,A10BA02,9606.ENSP00000260116,TTPA
metformin,A10BA02,9606.ENSP00000251595,HBA1
metformin,A10BA02,9606.ENSP00000294393,PRKAA2
metformin,A10BA02,9606.ENSP00000278017,CYP17A1
metformin,A10BA02,9606.ENSP00000320935,SLC2A4
metformin,A10BA02,9606.ENSP00000341044,ACACB
metformin,A10BA02,9606.ENSP00000312652,LEP
metformin,A10BA02,9606.ENSP00000304895,IRS1
metformin,A10BA02,D013254,D013254
metformin,A10BA02,D006442,D006442
metformin,A10BA02,D008076,D008076
metformin,A10BA02,D010960,D010960
metformin,A10BA02,D008078,D008078
metformin,A10BA02,D017395,D017395
metformin,A10BA02,D018970,D018970
metergoline,G02CB05,9606.ENSP00000276198,HTR2C
metergoline,G02CB05,9606.ENSP00000295881,DRD3
metergoline,G02CB05,9606.ENSP00000307766,HTR1E
metergoline,G02CB05,9606.ENSP00000313661,HTR1D
metergoline,G02CB05,9606.ENSP00000289753,HTR6
metergoline,G02CB05,9606.ENSP00000238349,TRIM32
metergoline,G02CB05,9606.ENSP00000176183,ENSP00000176183
metergoline,G02CB05,9606.ENSP00000287907,HTR5A
metergoline,G02CB05,9606.ENSP00000257763,HTR1B
metergoline,G02CB05,9606.ENSP00000261668,HTR2A
metergoline,G02CB05,9606.ENSP00000258400,HTR2B
metergoline,G02CB05,9606.ENSP00000327652,DRD1
metergoline,G02CB05,9606.ENSP00000322924,HTR1F
metergoline,G02CB05,9606.ENSP00000306129,DRD5
metergoline,G02CB05,9606.ENSP00000335511,HTR3E
metergoline,G02CB05,9606.ENSP00000334315,ENSP00000334315
metergoline,G02CB05,9606.ENSP00000347754,HTR3A
metergoline,G02CB05,9606.ENSP00000347474,DRD2
metergoline,G02CB05,D011954,D011954
metergoline,G02CB05,9606.ENSP00000355037,HTR4
metergoline,G02CB05,9606.ENSP00000337949,HTR7
metergoline,G02CB05,9606.ENSP00000294016,ADCY9
metergoline,G02CB05,9606.ENSP00000312126,ADCY4
metergoline,G02CB05,9606.ENSP00000195455,AC1
metergoline,G02CB05,9606.ENSP00000311405,ADCY6
metergoline,G02CB05,9606.ENSP00000308685,ADCY5
metergoline,G02CB05,9606.ENSP00000254235,ADCY7
metergoline,G02CB05,9606.ENSP00000286355,ADCY8
metergoline,G02CB05,9606.ENSP00000260600,KIAA0511
metergoline,G02CB05,D000262,D000262
metaraminol,C01CA09,9606.ENSP00000280155,ADRA2A
metaraminol,C01CA09,9606.ENSP00000320944,ADRA2B
metaraminol,C01CA09,9606.ENSP00000306662,ADRA1B
metaraminol,C01CA09,D011942,D011942
metaraminol,C01CA09,9606.ENSP00000348729,ADRA1C
metaproterenol,R03AB03 R03CB03,9606.ENSP00000312126,ADCY4
metaproterenol,R03AB03 R03CB03,9606.ENSP00000254235,ADCY7
metaproterenol,R03AB03 R03CB03,9606.ENSP00000195455,AC1
metaproterenol,R03AB03 R03CB03,9606.ENSP00000286355,ADCY8
metaproterenol,R03AB03 R03CB03,9606.ENSP00000308685,ADCY5
metaproterenol,R03AB03 R03CB03,9606.ENSP00000264672,ADCY2
metaproterenol,R03AB03 R03CB03,9606.ENSP00000260600,KIAA0511
metaproterenol,R03AB03 R03CB03,9606.ENSP00000311405,ADCY6
metaproterenol,R03AB03 R03CB03,9606.ENSP00000297323,ADCY1
metaproterenol,R03AB03 R03CB03,9606.ENSP00000294016,ADCY9
metaproterenol,R03AB03 R03CB03,D000262,D000262
mesoridazine,N05AC03,9606.ENSP00000306129,DRD5
mesoridazine,N05AC03,9606.ENSP00000295881,DRD3
mesoridazine,N05AC03,9606.ENSP00000176183,ENSP00000176183
mesoridazine,N05AC03,9606.ENSP00000347474,DRD2
mesoridazine,N05AC03,9606.ENSP00000346625,CYP2D6
mesoridazine,N05AC03,9606.ENSP00000327652,DRD1
mesoridazine,N05AC03,D011954,D011954
mesoridazine,N05AC03,D019389,D019389
5-aminosalicylic acid,A07EC02,9606.ENSP00000265455,ALOX5
5-aminosalicylic acid,A07EC02,9606.ENSP00000312304,TPMT
5-aminosalicylic acid,A07EC02,9606.ENSP00000228740,LTA4H
5-aminosalicylic acid,A07EC02,9606.ENSP00000186982,PTGS2
5-aminosalicylic acid,A07EC02,9606.ENSP00000344419,MPO
5-aminosalicylic acid,A07EC02,D011451,D011451
5-aminosalicylic acid,A07EC02,D001094,D001094
mequitazine,R06AD07,D011969,D011969
mequitazine,R06AD07,9606.ENSP00000347299,ENSP00000347299
mephenytoin,N03AB04,9606.ENSP00000285981,CYP2C19
mephenytoin,N03AB04,9606.ENSP00000332679,CYP2A13
meperidine,N02AB02,9606.ENSP00000336764,OPRL1
meperidine,N02AB02,9606.ENSP00000328264,OPRM1
meperidine,N02AB02,9606.ENSP00000290291,OGFR
meperidine,N02AB02,9606.ENSP00000277010,OPRS1
meperidine,N02AB02,9606.ENSP00000234961,OPRD1
meperidine,N02AB02,9606.ENSP00000265572,OPRK1
meperidine,N02AB02,D017450,D017450
meperidine,N02AB02,D011957,D011957
meperidine,N02AB02,D017473,D017473
memantine,N06DX01,9606.ENSP00000332549,GRIN2A
memantine,N06DX01,9606.ENSP00000316696,GRIN1
memantine,N06DX01,9606.ENSP00000234389,GRIN3B
memantine,N06DX01,9606.ENSP00000314380,GRINA
memantine,N06DX01,9606.ENSP00000279593,GRIN2B
memantine,N06DX01,9606.ENSP00000263269,GRIN2D
memantine,N06DX01,9606.ENSP00000338645,GRIN2C
memantine,N06DX01,D016194,D016194
melphalan,L01AA03,9606.ENSP00000298085,CAT3
melphalan,L01AA03,9606.ENSP00000297524,SLC7A13
melphalan,L01AA03,9606.ENSP00000320378,SLC7A8
melphalan,L01AA03,9606.ENSP00000004531,SLC7A2
melphalan,L01AA03,9606.ENSP00000051619,XKR1
melphalan,L01AA03,9606.ENSP00000280612,SLC7A11
melphalan,L01AA03,9606.ENSP00000303623,SLC1A5
melphalan,L01AA03,9606.ENSP00000219320,ENSP00000219320
melphalan,L01AA03,9606.ENSP00000201920,SLC38A5
melphalan,L01AA03,9606.ENSP00000239451,SLC25A2
melphalan,L01AA03,9606.ENSP00000315439,SLC16A10
melphalan,L01AA03,9606.ENSP00000287857,SLC1A7
melphalan,L01AA03,9606.ENSP00000215750,ENSP00000215750
melphalan,L01AA03,9606.ENSP00000285850,SLC7A7
melphalan,L01AA03,9606.ENSP00000302620,AGXT
melphalan,L01AA03,9606.ENSP00000321263,SLC38A1
melphalan,L01AA03,9606.ENSP00000340324,SLC7A1
melphalan,L01AA03,9606.ENSP00000334750,SLC36A3
melphalan,L01AA03,9606.ENSP00000334223,SLC36A2
melphalan,L01AA03,9606.ENSP00000327355,H4/G
melphalan,L01AA03,9606.ENSP00000342267,SLC25A15
melphalan,L01AA03,9606.ENSP00000340815,SLC3A2
melphalan,L01AA03,9606.ENSP00000349189,SLC43A3
melphalan,L01AA03,9606.ENSP00000346441,LAT
melphalan,L01AA03,9606.ENSP00000231706,ENSP00000231706
melphalan,L01AA03,9606.ENSP00000301335,SLC43A2
melphalan,L01AA03,D027062,D027062
melphalan,L01AA03,D026905,D026905
melphalan,L01AA03,9606.ENSP00000219343,SLC7A6
melphalan,L01AA03,9606.ENSP00000278379,SLC1A2
melphalan,L01AA03,9606.ENSP00000253188,SLC7A10
melphalan,L01AA03,9606.ENSP00000266579,SLC38A4
melphalan,L01AA03,9606.ENSP00000243389,SLC36A1
melphalan,L01AA03,9606.ENSP00000262352,SLC1A1
melphalan,L01AA03,9606.ENSP00000265113,SLC1A3
melphalan,L01AA03,9606.ENSP00000260649,SLC3A1
meloxicam,M01AC06,9606.ENSP00000186982,PTGS2
meloxicam,M01AC06,D011451,D011451
mefenamic acid,M01AG01,9606.ENSP00000186982,PTGS2
mefenamic acid,M01AG01,D011451,D011451
meclofenamate,M01AG04 M02AA18,9606.ENSP00000293761,ALOX15
meclofenamate,M01AG04 M02AA18,9606.ENSP00000186982,PTGS2
meclofenamate,M01AG04 M02AA18,9606.ENSP00000251535,ALOX12
meclofenamate,M01AG04 M02AA18,9606.ENSP00000314879,ALOXE3
meclofenamate,M01AG04 M02AA18,D008084,D008084
meclofenamate,M01AG04 M02AA18,9606.ENSP00000315167,ALOX12B
meclofenamate,M01AG04 M02AA18,9606.ENSP00000354612,PTGS1
meclofenamate,M01AG04 M02AA18,9606.ENSP00000316970,ALOX15B
meclofenamate,M01AG04 M02AA18,9606.ENSP00000265455,ALOX5
meclofenamate,M01AG04 M02AA18,9606.ENSP00000228740,LTA4H
meclofenamate,M01AG04 M02AA18,D001094,D001094
monamine,R06AE05,D011969,D011969
monamine,R06AE05,9606.ENSP00000347299,ENSP00000347299
mecamylamine,C02BB01,9606.ENSP00000217176,CHRNA4
mecamylamine,C02BB01,9606.ENSP00000240132,CHRNA2
mecamylamine,C02BB01,9606.ENSP00000312663,CHRNA9
mecamylamine,C02BB01,9606.ENSP00000293780,CHRNE
mecamylamine,C02BB01,9606.ENSP00000292212,CHRNB2
mecamylamine,C02BB01,9606.ENSP00000276410,CHRNA6
mecamylamine,C02BB01,D011978,D011978
mecamylamine,C02BB01,9606.ENSP00000333348,GPR109B
mazindol,A08AA05,9606.ENSP00000270349,SLC6A3
maprotiline,N06AA21,9606.ENSP00000219833,SLC6A2
maprotiline,N06AA21,9606.ENSP00000342560,HRH3
maprotiline,N06AA21,D011969,D011969
maprotiline,N06AA21,D011968,D011968
maprotiline,N06AA21,9606.ENSP00000347299,ENSP00000347299
manidipine,C08CA11,9606.ENSP00000353362,CACNA1A
manidipine,C08CA11,9606.ENSP00000349320,CACNA2D1
manidipine,C08CA11,9606.ENSP00000337829,CACNA1I
manidipine,C08CA11,D020747,D020747
manidipine,C08CA11,9606.ENSP00000353174,RYR2
manidipine,C08CA11,D015220,D015220
manidipine,C08CA11,9606.ENSP00000354852,RYR3
manidipine,C08CA11,9606.ENSP00000352608,RYR1
manidipine,C08CA11,9606.ENSP00000352358,TRPV6
manidipine,C08CA11,9606.ENSP00000350979,CACNA1G
manidipine,C08CA11,9606.ENSP00000351401,CACNA1H
manidipine,C08CA11,9606.ENSP00000309052,CATSPER1
manidipine,C08CA11,9606.ENSP00000350183,CACNA1E
manidipine,C08CA11,9606.ENSP00000244411,ITPR3
manidipine,C08CA11,9606.ENSP00000201943,CACNB1
manidipine,C08CA11,9606.ENSP00000237596,ENSP00000237596
manidipine,C08CA11,9606.ENSP00000262138,CACNG4
manidipine,C08CA11,9606.ENSP00000226021,CACNG1
manidipine,C08CA11,9606.ENSP00000222212,CACNG7
manidipine,C08CA11,9606.ENSP00000301050,CACNB3
manidipine,C08CA11,9606.ENSP00000263942,CACNA1S
manidipine,C08CA11,9606.ENSP00000349597,ITPR1
manidipine,C08CA11,9606.ENSP00000288139,CACNA1D
manidipine,C08CA11,9606.ENSP00000262209,TRPA1
manidipine,C08CA11,9606.ENSP00000262304,PKD1
manidipine,C08CA11,9606.ENSP00000300105,CACNG2
manidipine,C08CA11,9606.ENSP00000280663,CACNA2D4
manidipine,C08CA11,9606.ENSP00000266376,CACNA1C
manidipine,C08CA11,9606.ENSP00000335272,PKD1L3
manidipine,C08CA11,9606.ENSP00000277549,CACNA1B
manidipine,C08CA11,9606.ENSP00000330916,CACNB4
manidipine,C08CA11,9606.ENSP00000321618,CACNA1F
manidipine,C08CA11,9606.ENSP00000075232,EDN1
sparteine,C01BA04,9606.ENSP00000346625,CYP2D6
loxapine,N05AH01,D017448,D017448
loxapine,N05AH01,9606.ENSP00000176183,ENSP00000176183
loxapine,N05AH01,9606.ENSP00000347474,DRD2
loxapine,N05AH01,9606.ENSP00000295881,DRD3
loxapine,N05AH01,D050638,D050638
loxapine,N05AH01,9606.ENSP00000261668,HTR2A
lovastatin,C10AA02,9606.ENSP00000225688,RASD1
lovastatin,C10AA02,9606.ENSP00000337915,CYP3A4
lovastatin,C10AA02,9606.ENSP00000287936,HMGCR
lovastatin,C10AA02,D001055,D001055
lovastatin,C10AA02,9606.ENSP00000261366,LMNB1
lovastatin,C10AA02,9606.ENSP00000227665,APOA5
lovastatin,C10AA02,9606.ENSP00000196805,ZMPSTE24
lovastatin,C10AA02,9606.ENSP00000227666,ENSP00000227666
lovastatin,C10AA02,9606.ENSP00000036971,PEX3
lovastatin,C10AA02,9606.ENSP00000216101,RRP22
lovastatin,C10AA02,9606.ENSP00000223298,ENSP00000223298
lovastatin,C10AA02,9606.ENSP00000221476,CKM
lovastatin,C10AA02,9606.ENSP00000220584,FDFT1
lovastatin,C10AA02,9606.ENSP00000251849,RAF1
lovastatin,C10AA02,9606.ENSP00000344577,APOL3
lovastatin,C10AA02,9606.ENSP00000233242,APOB
lovastatin,C10AA02,9606.ENSP00000233156,TFPI
lovastatin,C10AA02,9606.ENSP00000229690,APOM
lovastatin,C10AA02,9606.ENSP00000227667,ENSP00000227667
lovastatin,C10AA02,9606.ENSP00000261349,LRP6
lovastatin,C10AA02,9606.ENSP00000243077,LRP1
lovastatin,C10AA02,9606.ENSP00000236850,ENSP00000236850
lovastatin,C10AA02,9606.ENSP00000251424,CFHL4
lovastatin,C10AA02,9606.ENSP00000338496,ENSP00000338496
lovastatin,C10AA02,9606.ENSP00000328160,CENTG1
lovastatin,C10AA02,9606.ENSP00000246792,RRAS
lovastatin,C10AA02,9606.ENSP00000340274,RAP2C
lovastatin,C10AA02,9606.ENSP00000352601,LRP10
lovastatin,C10AA02,D000410,D000410
lovastatin,C10AA02,9606.ENSP00000252489,APOC4
lovastatin,C10AA02,9606.ENSP00000345179,APOD
lovastatin,C10AA02,9606.ENSP00000352471,ENSP00000352471
lovastatin,C10AA02,9606.ENSP00000350425,APOA4
lovastatin,C10AA02,9606.ENSP00000345282,GPT2
lovastatin,C10AA02,D001053,D001053
lovastatin,C10AA02,9606.ENSP00000353540,ENSP00000353540
lovastatin,C10AA02,9606.ENSP00000260197,SORL1
lovastatin,C10AA02,9606.ENSP00000354846,LRP2BP
lovastatin,C10AA02,9606.ENSP00000256991,LRP4
lovastatin,C10AA02,9606.ENSP00000354222,RHOA
lovastatin,C10AA02,9606.ENSP00000254035,CKMT2
lovastatin,C10AA02,9606.ENSP00000253193,LRP3
lovastatin,C10AA02,9606.ENSP00000317674,APOL1
lovastatin,C10AA02,D008074,D008074
lovastatin,C10AA02,9606.ENSP00000275560,SRCRB4D
lovastatin,C10AA02,9606.ENSP00000262101,MSR1
lovastatin,C10AA02,D020559,D020559
lovastatin,C10AA02,9606.ENSP00000264896,SCARB2
lovastatin,C10AA02,D003402,D003402
lovastatin,C10AA02,9606.ENSP00000263816,LRP2
lovastatin,C10AA02,9606.ENSP00000263071,SCARF1
lovastatin,C10AA02,9606.ENSP00000321334,LPA
lovastatin,C10AA02,9606.ENSP00000266214,SCARF2
lovastatin,C10AA02,9606.ENSP00000271940,RIT
lovastatin,C10AA02,9606.ENSP00000272233,RHOB
lovastatin,C10AA02,9606.ENSP00000289906,APOA2
lovastatin,C10AA02,D008077,D008077
lovastatin,C10AA02,9606.ENSP00000301068,RHEBL1
lovastatin,C10AA02,D011973,D011973
lovastatin,C10AA02,9606.ENSP00000276654,LRP12
lovastatin,C10AA02,9606.ENSP00000289104,MRAS
lovastatin,C10AA02,D008078,D008078
lovastatin,C10AA02,D019204,D019204
lovastatin,C10AA02,D013186,D013186
lovastatin,C10AA02,D018631,D018631
lovastatin,C10AA02,9606.ENSP00000300283,CKMT
lovastatin,C10AA02,9606.ENSP00000294304,LRP5
lovastatin,C10AA02,9606.ENSP00000299759,RRAD
lovastatin,C10AA02,D018110,D018110
lovastatin,C10AA02,9606.ENSP00000297289,ENSP00000297289
lovastatin,C10AA02,9606.ENSP00000299198,CKB
lovastatin,C10AA02,9606.ENSP00000313088,NETO1
lovastatin,C10AA02,9606.ENSP00000303634,LRP8
lovastatin,C10AA02,9606.ENSP00000310687,LMNA
lovastatin,C10AA02,9606.ENSP00000303529,APOL6
lovastatin,C10AA02,9606.ENSP00000301330,ENSP00000301330
lovastatin,C10AA02,9606.ENSP00000252444,LDLR
lovastatin,C10AA02,D034904,D034904
lovastatin,C10AA02,9606.ENSP00000309845,HRAS
lovastatin,C10AA02,9606.ENSP00000307314,LRP1B
lovastatin,C10AA02,9606.ENSP00000309124,OLR1
lovastatin,C10AA02,D051116,D051116
lovastatin,C10AA02,D034921,D034921
lovastatin,C10AA02,9606.ENSP00000311037,APOF
lovastatin,C10AA02,9606.ENSP00000311032,CASP3
lovastatin,C10AA02,9606.ENSP00000327054,LMNB2
lovastatin,C10AA02,9606.ENSP00000327160,VLDLR
lovastatin,C10AA02,9606.ENSP00000327669,ENSP00000327669
losartan,C09CA01,9606.ENSP00000248419,TBXA2R
losartan,C09CA01,9606.ENSP00000260682,CYP2C9
losartan,C09CA01,9606.ENSP00000319713,AGTRAP
losartan,C09CA01,9606.ENSP00000273430,AGTR1
losartan,C09CA01,9606.ENSP00000325962,AGTR2
losartan,C09CA01,9606.ENSP00000337915,CYP3A4
losartan,C09CA01,D011945,D011945
losartan,C09CA01,D017482,D017482
losartan,C09CA01,D044140,D044140
losartan,C09CA01,9606.ENSP00000344204,ECE2
losartan,C09CA01,9606.ENSP00000226299,LAP3
losartan,C09CA01,9606.ENSP00000028585,MIPEP
losartan,C09CA01,9606.ENSP00000011292,CPA1
losartan,C09CA01,9606.ENSP00000224949,PITRM1
losartan,C09CA01,9606.ENSP00000061240,TLL1
losartan,C09CA01,9606.ENSP00000206542,OSGEP
losartan,C09CA01,9606.ENSP00000222482,CPA4
losartan,C09CA01,9606.ENSP00000222481,CPA2
losartan,C09CA01,9606.ENSP00000319757,ADAMTS4
losartan,C09CA01,9606.ENSP00000231368,LNPEP
losartan,C09CA01,9606.ENSP00000230588,MEP1A
losartan,C09CA01,9606.ENSP00000300060,ANPEP
losartan,C09CA01,9606.ENSP00000258883,ENSP00000258883
losartan,C09CA01,9606.ENSP00000249269,PMPCB
losartan,C09CA01,9606.ENSP00000251582,ADAMTS2
losartan,C09CA01,9606.ENSP00000302051,ECEL1
losartan,C09CA01,9606.ENSP00000257527,ADAM19
losartan,C09CA01,9606.ENSP00000256999,FOLH1
losartan,C09CA01,9606.ENSP00000256645,ADAM30
losartan,C09CA01,9606.ENSP00000257359,ADAMTS8
losartan,C09CA01,9606.ENSP00000270328,ADAMTS10
losartan,C09CA01,9606.ENSP00000264377,MDC3
losartan,C09CA01,9606.ENSP00000343674,ASTL
losartan,C09CA01,9606.ENSP00000261510,CPE
losartan,C09CA01,9606.ENSP00000261306,ADAMTS6
losartan,C09CA01,9606.ENSP00000304467,THOP1
losartan,C09CA01,9606.ENSP00000263529,PAPPA2
losartan,C09CA01,9606.ENSP00000262680,NRD1
losartan,C09CA01,9606.ENSP00000264205,ECE1
losartan,C09CA01,9606.ENSP00000265781,MBTPS2
losartan,C09CA01,9606.ENSP00000265707,ADAM18
losartan,C09CA01,9606.ENSP00000265162,ENPEP
losartan,C09CA01,9606.ENSP00000269202,MEP1B
losartan,C09CA01,9606.ENSP00000265769,ADAM28
losartan,C09CA01,9606.ENSP00000318480,YME1L1
losartan,C09CA01,9606.ENSP00000308149,ENSP00000308149
losartan,C09CA01,9606.ENSP00000265986,IDE
losartan,C09CA01,9606.ENSP00000268704,SPG7
losartan,C09CA01,9606.ENSP00000266047,ENSP00000266047
losartan,C09CA01,9606.ENSP00000309968,ADAM17
losartan,C09CA01,9606.ENSP00000309332,ADAMTS20
losartan,C09CA01,9606.ENSP00000320324,NPEPPS
losartan,C09CA01,9606.ENSP00000284987,ADAMTS5
losartan,C09CA01,9606.ENSP00000320083,NAALAD2
losartan,C09CA01,9606.ENSP00000273075,DNPEP
losartan,C09CA01,9606.ENSP00000284984,ADAMTS1
losartan,C09CA01,9606.ENSP00000294609,OMA1
losartan,C09CA01,9606.ENSP00000321395,ADAMTS13
losartan,C09CA01,9606.ENSP00000288709,MELL1
losartan,C09CA01,9606.ENSP00000286657,ADAMTS3
losartan,C09CA01,9606.ENSP00000328829,LMLN
losartan,C09CA01,9606.ENSP00000323863,PHEX
losartan,C09CA01,9606.ENSP00000295903,ADAMTS9
losartan,C09CA01,9606.ENSP00000330560,ADAM29
losartan,C09CA01,9606.ENSP00000324497,CPA5
losartan,C09CA01,9606.ENSP00000330658,PAPPA
losartan,C09CA01,9606.ENSP00000299279,ADAMTS14
losartan,C09CA01,9606.ENSP00000299164,ADAMTS15
losartan,C09CA01,9606.ENSP00000297770,CPAH
losartan,C09CA01,9606.ENSP00000339157,CPM
losartan,C09CA01,9606.ENSP00000348912,ADAM33
losartan,C09CA01,9606.ENSP00000344847,ADAMTS12
losartan,C09CA01,9606.ENSP00000344244,NAALADL1
losartan,C09CA01,9606.ENSP00000348494,AFG3L1
losartan,C09CA01,9606.ENSP00000350541,ENSP00000350541
losartan,C09CA01,9606.ENSP00000350630,TLL2
losartan,C09CA01,D045726,D045726
losartan,C09CA01,9606.ENSP00000225964,COL1A1
losartan,C09CA01,9606.ENSP00000006342,COL9A2
losartan,C09CA01,9606.ENSP00000215743,MMP11
losartan,C09CA01,9606.ENSP00000215659,MAPK12
losartan,C09CA01,9606.ENSP00000219271,MMP15
losartan,C09CA01,9606.ENSP00000229794,MAPK14
losartan,C09CA01,9606.ENSP00000219070,MMP2
losartan,C09CA01,9606.ENSP00000216953,MMP9
losartan,C09CA01,9606.ENSP00000223095,SERPINE1
losartan,C09CA01,9606.ENSP00000260227,MMP7
